make_model,body_type,Body Color,km,Gearing Type,hp,Extras,price
Audi A1,Compact,Black,1000,Automatic,85,Others,26990
Audi A1,Sedans,White,0,Automatic,85,Others,26990
Audi A1,Sedans,Blue,0,Automatic,85,Others,26990
Audi A1,Compact,White,10,Automatic,85,Others,26990
Audi A1,Compact,Black,2998,Automatic,85,Converter,26980
Audi A1,Compact,White,0,Automatic,85,Sport,26980
Audi A1,Sedans,Grey,20,Automatic,85,Others,26990
Audi A1,Compact,Grey,0,Automatic,85,Sport,26980
Audi A1,Compact,Blue,0,Automatic,85,Others,26980
Audi A1,Compact,White,2998,Automatic,85,Converter,26980
Audi A1,Compact,White,2998,Automatic,85,Converter,26980
Audi A1,Compact,White,0,Automatic,85,Others,26980
Audi A1,Compact,Black,2998,Automatic,85,Converter,26980
Audi A1,Compact,Black,2998,Automatic,85,Converter,26980
Audi A1,Compact,Grey,0,Automatic,85,Sport,26980
Audi A1,Sedans,Red,150,Automatic,85,Sport,26900
Audi A1,Compact,Black,3900,Automatic,85,Converter,26900
Audi A1,Other,Grey,2000,Automatic,85,Converter,26900
Audi A1,Sedans,Red,10,Automatic,85,Others,26900
Audi A1,Sedans,White,12,Automatic,85,Sport,26890
Audi A1,Sedans,White,12,Automatic,85,Sport,26890
Audi A1,Sedans,White,12,Automatic,85,Sport,26890
Audi A1,Sedans,White,15,Automatic,85,Sport,26890
Audi A1,Sedans,Red,3000,Automatic,85,Sport,26850
Audi A1,Sedans,Black,5000,Automatic,85,Sport,26830
Audi A1,Sedans,Blue,5000,Automatic,85,Sport,26830
Audi A1,Compact,White,0,Automatic,85,Others,26890
Audi A1,Sedans,Red,7500,Automatic,85,Sport,26740
Audi A1,Sedans,Blue,5000,Automatic,85,Others,26500
Audi A1,Compact,White,6900,Automatic,85,Others,26494
Audi A1,Compact,Black,50,Automatic,85,Sport,26450
Audi A1,Sedans,Grey,10,Automatic,85,Sport,26500
Audi A1,Compact,White,15,Automatic,85,Others,26450
Audi A1,Compact,Yellow,0,Automatic,85,Others,26490
Audi A1,Sedans,Black,0,Automatic,85,Others,26450
Audi A1,Sedans,Grey,10,Automatic,85,Sport,26300
Audi A1,Sedans,Blue,15,Automatic,85,Sport,26300
Audi A1,Sedans,White,30,Automatic,85,Others,26400
Audi A1,Sedans,Red,3134,Automatic,85,Others,25490
Audi A1,Compact,White,10,Automatic,85,Others,26300
Audi A1,Sedans,Red,1,Automatic,85,Others,26200
Audi A1,Sedans,White,11,Automatic,85,Converter,26100
Audi A1,Sedans,White,50,Automatic,85,Others,26200
Audi A1,Sedans,Green,11,Automatic,85,Others,26100
Audi A1,Other,Grey,10,Automatic,85,Others,25900
Audi A1,Sedans,White,50,Automatic,85,Others,26200
Audi A1,Compact,Red,3050,Automatic,85,Sport,26130
Audi A1,Compact,Black,0,Automatic,85,Others,25880
Audi A1,Sedans,White,300,Automatic,85,Others,24700
Audi A1,Compact,White,0,Automatic,85,Sport,26980
Audi A1,Sedans,White,10,Automatic,85,Others,26700
Audi A1,Sedans,Blue,15,Automatic,85,Sport,26300
Audi A1,Sedans,Black,5500,Automatic,85,Others,25490
Audi A1,Compact,Red,2200,Automatic,85,Converter,24660
Audi A1,Compact,Grey,2500,Automatic,85,Others,25490
Audi A1,Compact,Black,10,Automatic,85,Others,25200
Audi A1,Sedans,White,1,Automatic,85,Others,25400
Audi A1,Compact,Grey,5000,Automatic,85,Others,25256
Audi A1,Compact,Black,10,Automatic,85,Others,25200
Audi A1,Compact,White,0,Automatic,85,Sport,26040
Audi A1,Sedans,Grey,3900,Automatic,85,Sport,26000
Audi A1,Sedans,Grey,0,Automatic,85,Others,25990
Audi A1,Sedans,Red,1032,Automatic,85,Sport,25990
Audi A1,Other,Blue,6700,Automatic,85,Converter,25900
Audi A1,Sedans,Black,3000,Automatic,85,Others,25900
Audi A1,Sedans,White,55,Automatic,85,Others,25900
Audi A1,Sedans,White,55,Automatic,85,Others,25900
Audi A1,Sedans,Grey,10,Automatic,85,Sport,25900
Audi A1,Sedans,Grey,1,Automatic,85,Others,25900
Audi A1,Compact,Grey,1,Automatic,85,Others,25800
Audi A1,Sedans,Red,0,Automatic,85,Others,25800
Audi A1,Compact,White,8000,Automatic,85,Converter,25780
Audi A1,Compact,White,0,Automatic,85,Others,25750
Audi A1,Sedans,Black,10,Automatic,85,Sport,25700
Audi A1,Compact,White,6100,Automatic,85,Converter,25690
Audi A1,Sedans,White,0,Automatic,85,Others,25600
Audi A1,Sedans,Blue,0,Automatic,85,Others,25550
Audi A1,Compact,Black,50,Automatic,85,Converter,25690
Audi A1,Sedans,White,0,Automatic,85,Others,25500
Audi A1,Sedans,White,10,Automatic,85,Others,25500
Audi A1,Sedans,Grey,10,Automatic,85,Sport,25500
Audi A1,Sedans,Black,100,Automatic,85,Others,25500
Audi A1,Sedans,Black,11,Automatic,85,Others,25500
Audi A1,Compact,White,0,Automatic,85,Others,24540
Audi A1,Sedans,Black,50,Automatic,85,Converter,24500
Audi A1,Sedans,Grey,10,Automatic,85,Sport,25500
Audi A1,Compact,Blue,0,Automatic,85,Others,24490
Audi A1,Compact,Black,10000,Automatic,85,Others,24450
Audi A1,Sedans,White,1,Automatic,85,Others,24500
Audi A1,Sedans,Black,3000,Automatic,85,Converter,24490
Audi A1,Sedans,Black,3000,Automatic,85,Converter,24490
Audi A1,Sedans,White,6000,Automatic,85,Others,24490
Audi A1,Sedans,White,0,Automatic,85,Others,24200
Audi A1,Compact,Green,0,Automatic,85,Others,24240
Audi A1,Sedans,Yellow,6000,Automatic,85,Sport,23980
Audi A1,Sedans,Green,10,Automatic,85,Others,25100
Audi A1,Sedans,Green,10,Automatic,85,Others,25100
Audi A1,Sedans,Red,10,Automatic,85,Others,25000
Audi A1,Sedans,White,123,Automatic,85,Others,24990
Audi A1,Sedans,Grey,3900,Automatic,85,Others,24990
Audi A1,Sedans,Yellow,178,Automatic,85,Others,25900
Audi A1,Sedans,White,6000,Automatic,85,Others,25500
Audi A1,Sedans,Grey,3500,Automatic,85,Others,23950
Audi A1,Sedans,Grey,8000,Automatic,85,Others,24950
Audi A1,Sedans,Black,1,Automatic,85,Others,24900
Audi A1,Compact,Grey,3200,Automatic,85,Converter,24930
Audi A1,Sedans,Black,1,Automatic,85,Others,24900
Audi A1,Sedans,Black,1,Automatic,85,Others,24900
Audi A1,Compact,Black,14900,Automatic,85,Converter,24900
Audi A1,Sedans,White,10,Automatic,85,Others,24900
Audi A1,Sedans,White,10,Automatic,85,Others,24800
Audi A1,Sedans,White,10,Automatic,85,Others,24900
Audi A1,Sedans,Black,5000,Automatic,85,Converter,24880
Audi A1,Sedans,Blue,10,Automatic,85,Others,24900
Audi A1,Sedans,Black,5000,Automatic,85,Others,24870
Audi A1,Sedans,White,0,Automatic,85,Others,24800
Audi A1,Compact,White,0,Automatic,85,Others,24750
Audi A1,Sedans,Yellow,50,Automatic,85,Sport,28800
Audi A1,Sedans,Blue,2665,Automatic,85,Sport,28880
Audi A1,Sedans,White,4999,Automatic,85,Converter,28880
Audi A1,Compact,Black,0,Automatic,85,Converter,28860
Audi A1,Compact,Blue,15,Automatic,85,Others,28875
Audi A1,Sedans,White,3100,Automatic,85,Sport,28880
Audi A1,Sedans,Yellow,6100,Automatic,85,Converter,28880
Audi A1,Sedans,White,12,Automatic,85,Sport,28990
Audi A1,Compact,White,0,Manual,85,Others,19850
Audi A1,Compact,White,2500,Manual,85,Converter,19870
Audi A1,Compact,White,0,Manual,85,Others,19990
Audi A1,Compact,White,0,Manual,85,Others,19999
Audi A1,Compact,White,0,Manual,85,Others,21490
Audi A1,Compact,Red,3000,Manual,85,Converter,20990
Audi A1,Sedans,White,0,Manual,85,Others,21700
Audi A1,Sedans,Black,0,Manual,85,Others,21700
Audi A1,Compact,White,9900,Manual,85,Converter,21620
Audi A1,Sedans,Black,1,Manual,85,Sport,21500
Audi A1,Compact,White,0,Manual,85,Others,21590
Audi A1,Sedans,Grey,15,Manual,85,Others,21590
Audi A1,Sedans,Green,100,Manual,85,Others,21500
Audi A1,Sedans,Black,1,Manual,85,Others,21500
Audi A1,Sedans,Green,100,Manual,85,Others,21500
Audi A1,Compact,White,15,Manual,85,Others,21499
Audi A1,Compact,Black,3000,Manual,85,Converter,21330
Audi A1,Sedans,White,10000,Manual,85,Sport,21222
Audi A1,Sedans,Black,1,Manual,85,Others,21200
Audi A1,Compact,White,0,Manual,85,Converter,21190
Audi A1,Compact,White,0,Manual,85,Converter,21190
Audi A1,Compact,White,0,Manual,85,Converter,21190
Audi A1,Compact,White,50,Manual,85,Others,21190
Audi A1,Compact,White,0,Manual,85,Others,21090
Audi A1,Sedans,White,6000,Manual,85,Converter,21000
Audi A1,Sedans,Blue,10000,Manual,85,Others,21000
Audi A1,Sedans,Grey,1,Manual,85,Others,21000
Audi A1,Sedans,White,4900,Manual,85,Others,20990
Audi A1,Compact,Green,150,Manual,85,Others,20990
Audi A1,Compact,White,10,Manual,85,Others,20990
Audi A1,Sedans,Black,4900,Manual,85,Others,20990
Audi A1,Compact,Black,10,Manual,85,Others,20988
Audi A1,Compact,White,50,Manual,85,Others,20990
Audi A1,Compact,Black,10,Manual,85,Others,20988
Audi A1,Compact,Black,10,Manual,85,Others,20988
Audi A1,Compact,Black,10,Manual,85,Others,20988
Audi A1,Compact,Black,10,Manual,85,Others,20988
Audi A1,Compact,Black,9900,Manual,85,Converter,20980
Audi A1,Sedans,Silver,1000,Manual,85,Sport,20980
Audi A1,Sedans,White,1056,Manual,85,Others,21490
Audi A1,Sedans,White,1071,Manual,85,Others,21490
Audi A1,Sedans,White,15,Manual,85,Others,21490
Audi A1,Sedans,Black,15,Manual,85,Others,21490
Audi A1,Sedans,Black,1,Manual,85,Others,21000
Audi A1,Compact,Green,10,Manual,85,Converter,21490
Audi A1,Sedans,Green,25,Manual,85,Others,20900
Audi A1,Compact,Yellow,14999,Manual,85,Others,20900
Audi A1,Sedans,White,1,Manual,85,Others,20900
Audi A1,Sedans,White,1,Manual,85,Others,20900
Audi A1,Sedans,White,1,Manual,85,Others,20900
Audi A1,Sedans,Grey,1,Manual,85,Sport,20900
Audi A1,Compact,White,15,Manual,85,Others,20885
Audi A1,Other,White,10,Manual,85,Others,21490
Audi A1,Compact,White,4800,Manual,85,Sport,20900
Audi A1,Compact,Blue,50,Manual,85,Others,21490
Audi A1,Compact,White,0,Manual,85,Others,21490
Audi A1,Compact,Black,0,Manual,85,Others,21480
Audi A1,Compact,Black,15,Manual,85,Others,21435
Audi A1,Compact,Grey,15,Manual,85,Others,21435
Audi A1,Compact,Black,15,Manual,85,Others,21435
Audi A1,Compact,Grey,15,Manual,85,Others,21435
Audi A1,Compact,White,0,Manual,85,Sport,20900
Audi A1,Compact,Red,10000,Manual,85,Others,21400
Audi A1,Compact,White,0,Manual,85,Others,21490
Audi A1,Sedans,Black,6000,Manual,85,Others,20400
Audi A1,Compact,White,10,Manual,85,Others,20388
Audi A1,Sedans,White,6000,Manual,85,Others,20990
Audi A1,Compact,Blue,1670,Manual,85,Converter,20881
Audi A1,Compact,Red,3000,Manual,85,Converter,20880
Audi A1,Compact,White,10,Manual,85,Others,20388
Audi A1,Sedans,Green,5500,Manual,85,Converter,20440
Audi A1,Sedans,Silver,20,Manual,85,Others,20420
Audi A1,Compact,White,10,Manual,85,Others,20388
Audi A1,Compact,White,10,Manual,85,Others,20388
Audi A1,Compact,White,10,Manual,85,Others,20388
Audi A1,Sedans,Black,9900,Manual,85,Converter,20380
Audi A1,Compact,Black,10,Manual,85,Others,20288
Audi A1,Compact,Black,10,Manual,85,Others,20288
Audi A1,Compact,Black,10,Manual,85,Others,20288
Audi A1,Compact,Black,10,Manual,85,Others,20288
Audi A1,Compact,Black,1,Manual,85,Others,20850
Audi A1,Compact,Black,10,Manual,85,Others,20288
Audi A1,Sedans,White,10,Manual,85,Sport,20700
Audi A1,Sedans,Black,10,Manual,85,Others,20690
Audi A1,Sedans,White,10,Manual,85,Others,20690
Audi A1,Sedans,White,6000,Manual,85,Others,20690
Audi A1,Sedans,Red,0,Manual,85,Others,20590
Audi A1,Sedans,White,9900,Manual,85,Converter,20590
Audi A1,Compact,Black,0,Manual,85,Converter,19990
Audi A1,Compact,White,3000,Manual,85,Converter,19990
Audi A1,Compact,White,3000,Manual,85,Converter,19990
Audi A1,Sedans,White,6500,Manual,85,Others,19950
Audi A1,Sedans,White,1075,Manual,85,Converter,19949
Audi A1,Compact,Red,11000,Manual,85,Others,19900
Audi A1,Sedans,Yellow,141,Manual,85,Others,19900
Audi A1,Compact,Grey,5900,Manual,85,Sport,19890
Audi A1,Sedans,White,5000,Manual,85,Sport,19890
Audi A1,Compact,Red,35,Manual,85,Others,19888
Audi A1,Compact,Red,35,Manual,85,Others,19888
Audi A1,Sedans,White,2900,Manual,85,Sport,19850
Audi A1,Sedans,White,0,Manual,85,Others,19690
Audi A1,Sedans,White,1,Manual,85,Others,19650
Audi A1,Compact,Black,10,Manual,85,Others,19588
Audi A1,Compact,Black,10,Manual,85,Others,19588
Audi A1,Compact,Black,10,Manual,85,Others,19588
Audi A1,Compact,Black,10,Manual,85,Others,19588
Audi A1,Compact,Black,10,Manual,85,Others,19588
Audi A1,Sedans,White,50,Manual,85,Others,19500
Audi A1,Sedans,Red,24,Manual,85,Others,19500
Audi A1,Sedans,White,1,Manual,85,Others,19550
Audi A1,Sedans,Green,1585,Manual,85,Converter,19490
Audi A1,Sedans,White,665,Manual,85,Converter,19490
Audi A1,Sedans,White,0,Manual,85,Others,19550
Audi A1,Compact,White,0,Manual,85,Others,18800
Audi A1,Compact,Blue,6150,Manual,85,Others,18775
Audi A1,Sedans,Grey,100,Automatic,85,Sport,28990
Audi A1,Compact,White,0,Manual,85,Others,18880
Audi A1,Sedans,Grey,100,Automatic,85,Sport,28990
Audi A1,Compact,Blue,4500,Automatic,85,Converter,28980
Audi A1,Sedans,Blue,4900,Automatic,85,Sport,28990
Audi A1,Sedans,Black,3900,Automatic,85,Sport,28990
Audi A1,Compact,Yellow,0,Automatic,85,Converter,28980
Audi A1,Compact,Red,11000,Automatic,85,Sport,28960
Audi A1,Compact,Black,10,Automatic,85,Sport,28940
Audi A1,Sedans,White,1,Manual,85,Others,18400
Audi A1,Compact,Black,6150,Manual,85,Others,18325
Audi A1,Compact,White,10,Manual,85,Others,18288
Audi A1,Compact,White,10,Manual,85,Others,18288
Audi A1,Sedans,White,10,Manual,85,Others,18200
Audi A1,Compact,Red,6900,Manual,85,Sport,18480
Audi A1,Sedans,Black,0,Manual,85,Others,17999
Audi A1,Compact,White,3000,Manual,85,Others,17880
Audi A1,Sedans,White,1,Manual,85,Others,18175
Audi A1,Compact,Grey,10,Automatic,85,Converter,29190
Audi A1,Sedans,Blue,12900,Manual,85,Others,17900
Audi A1,Sedans,Red,0,Automatic,85,Converter,29137
Audi A1,Sedans,Grey,6000,Automatic,85,Sport,29000
Audi A1,Sedans,Black,10,Automatic,85,Others,29000
Audi A1,Sedans,Red,5000,Automatic,85,Sport,28998
Audi A1,Sedans,Yellow,4500,Automatic,85,Converter,28990
Audi A1,Sedans,White,12,Automatic,85,Sport,28990
Audi A1,Compact,Black,1500,Automatic,85,Sport,28997
Audi A1,Sedans,White,12,Automatic,85,Sport,28990
Audi A1,Sedans,White,12,Automatic,85,Sport,28990
Audi A1,Compact,White,6000,Automatic,85,Sport,28990
Audi A1,Sedans,White,0,Manual,85,Others,17600
Audi A1,Sedans,White,0,Manual,85,Others,17173
Audi A1,Sedans,White,100,Automatic,85,Sport,28890
Audi A1,Compact,Green,10,Manual,85,Others,19388
Audi A1,Compact,Green,10,Manual,85,Others,19388
Audi A1,Compact,White,10,Manual,85,Others,19388
Audi A1,Compact,White,10,Manual,85,Others,19388
Audi A1,Sedans,White,12,Automatic,85,Sport,28990
Audi A1,Sedans,White,7000,Manual,85,Others,19400
Audi A1,Compact,Green,10,Manual,85,Others,19388
Audi A1,Compact,White,10,Manual,85,Others,19388
Audi A1,Compact,White,10,Manual,85,Others,19388
Audi A1,Compact,Green,10,Manual,85,Others,19388
Audi A1,Sedans,White,10,Manual,85,Others,19364
Audi A1,Sedans,Blue,0,Manual,85,Others,19250
Audi A1,Compact,White,10,Manual,85,Others,19388
Audi A1,Sedans,White,1,Manual,85,Sport,19000
Audi A1,Compact,Green,10,Manual,85,Others,19388
Audi A1,Sedans,Blue,10,Manual,85,Converter,18999
Audi A1,Sedans,White,1,Manual,85,Sport,18990
Audi A1,Sedans,White,1,Manual,85,Others,18950
Audi A1,Sedans,White,0,Manual,85,Others,18950
Audi A1,Sedans,Black,10,Manual,85,Others,18990
Audi A1,Station wagon,Black,4500,Automatic,85,Sport,28890
Audi A1,Sedans,White,10,Manual,85,Others,18990
Audi A1,Compact,Grey,0,Automatic,85,Sport,28840
Audi A1,Compact,White,0,Automatic,85,Sport,28820
Audi A1,Compact,White,0,Automatic,85,Sport,28820
Audi A1,Compact,White,0,Automatic,85,Sport,28820
Audi A1,Compact,White,0,Automatic,85,Sport,28820
Audi A1,Compact,White,0,Automatic,85,Sport,28820
Audi A1,Compact,White,0,Automatic,85,Sport,28820
Audi A1,Compact,Black,0,Automatic,85,Converter,28800
Audi A1,Sedans,White,100,Manual,85,Others,22250
Audi A1,Compact,Black,1010,Manual,85,Others,21990
Audi A1,Sedans,Red,50,Manual,85,Others,21900
Audi A1,Sedans,White,18000,Manual,85,Converter,21740
Audi A1,Sedans,Blue,5000,Manual,85,Others,22300
Audi A1,Sedans,Blue,5000,Manual,85,Others,22300
Audi A1,Sedans,White,100,Manual,85,Others,22300
Audi A1,Compact,White,3000,Manual,85,Others,22290
Audi A1,Sedans,White,0,Manual,85,Converter,22290
Audi A1,Compact,Grey,4000,Manual,85,Others,22290
Audi A1,Sedans,White,0,Manual,85,Others,22048
Audi A1,Compact,White,0,Manual,85,Converter,22590
Audi A1,Sedans,White,1500,Manual,85,Others,22900
Audi A1,Sedans,Blue,10,Manual,85,Others,22900
Audi A1,Sedans,Blue,10,Manual,85,Converter,22800
Audi A1,Sedans,Green,10,Manual,85,Others,22700
Audi A1,Sedans,Grey,1,Manual,85,Others,22700
Audi A1,Sedans,Red,17,Manual,85,Others,22900
Audi A1,Compact,Grey,0,Manual,85,Others,22980
Audi A1,Compact,Black,6000,Manual,85,Converter,22980
Audi A1,Sedans,White,1150,Manual,85,Converter,22970
Audi A1,Compact,Blue,0,Manual,85,Converter,22990
Audi A1,Compact,Blue,0,Manual,85,Converter,22990
Audi A1,Compact,White,50,Manual,85,Others,22990
Audi A1,Compact,Black,0,Manual,85,Others,22990
Audi A1,Sedans,Blue,3000,Manual,85,Others,22980
Audi A1,Compact,Blue,0,Manual,85,Others,22959
Audi A1,Compact,Red,0,Manual,85,Converter,22950
Audi A1,Compact,Blue,0,Manual,85,Converter,22919
Audi A1,Other,White,1000,Manual,85,Others,22950
Audi A1,Compact,Blue,0,Manual,85,Sport,22990
Audi A1,Compact,Red,0,Manual,85,Converter,22919
Audi A1,Compact,White,3900,Manual,85,Converter,22900
Audi A1,Compact,Black,3900,Manual,85,Converter,22900
Audi A1,Sedans,Grey,10,Manual,85,Others,22900
Audi A1,Sedans,Grey,10,Manual,85,Others,22900
Audi A1,Sedans,Grey,10,Manual,85,Others,22900
Audi A1,Sedans,Red,12,Manual,85,Others,22900
Audi A1,Sedans,White,11,Manual,85,Others,22900
Audi A1,Compact,White,12700,Manual,85,Others,22880
Audi A1,Sedans,Black,22,Manual,85,Sport,22800
Audi A1,Sedans,Blue,4000,Manual,85,Others,22900
Audi A1,Compact,White,1000,Manual,85,Others,22890
Audi A1,Compact,White,0,Manual,85,Converter,22850
Audi A1,Sedans,Red,20,Manual,85,Others,22800
Audi A1,Sedans,Grey,19,Manual,85,Others,22800
Audi A1,Sedans,White,28,Manual,85,Others,22800
Audi A1,Compact,Grey,0,Manual,85,Converter,22790
Audi A1,Compact,White,0,Manual,85,Converter,22720
Audi A1,Compact,Green,0,Manual,85,Others,22730
Audi A1,Compact,Grey,0,Manual,85,Converter,22790
Audi A1,Compact,Black,0,Manual,85,Others,22785
Audi A1,Compact,White,10,Manual,85,Others,22750
Audi A1,Compact,Grey,0,Manual,85,Converter,22720
Audi A1,Compact,Grey,0,Manual,85,Converter,22720
Audi A1,Compact,White,0,Manual,85,Converter,22720
Audi A1,Compact,Grey,3000,Manual,85,Converter,22650
Audi A1,Sedans,Green,10,Manual,85,Others,22600
Audi A1,Compact,Grey,0,Manual,85,Others,22530
Audi A1,Sedans,White,10,Manual,85,Others,22600
Audi A1,Sedans,Blue,0,Manual,85,Others,22550
Audi A1,Compact,White,11,Manual,85,Converter,22590
Audi A1,Compact,White,0,Manual,85,Converter,22590
Audi A1,Compact,Black,0,Manual,85,Converter,22490
Audi A1,Sedans,Blue,10,Manual,85,Others,22490
Audi A1,Sedans,White,50,Manual,85,Converter,22500
Audi A1,Compact,White,0,Manual,85,Converter,22590
Audi A1,Sedans,Grey,3000,Manual,85,Others,22500
Audi A1,Sedans,White,0,Manual,85,Others,22500
Audi A1,Sedans,White,9,Manual,85,Others,22500
Audi A1,Sedans,White,9,Manual,85,Others,22500
Audi A1,Other,Black,10,Manual,85,Others,22490
Audi A1,Compact,Grey,500,Manual,85,Others,22490
Audi A1,Compact,White,10,Manual,85,Others,22490
Audi A1,Compact,Yellow,0,Manual,85,Others,22490
Audi A1,Other,Grey,10,Manual,85,Others,22490
Audi A1,Other,Black,10,Manual,85,Others,22490
Audi A1,Sedans,White,50,Manual,85,Others,22220
Audi A1,Compact,White,0,Manual,85,Converter,22499
Audi A1,Compact,White,10,Manual,85,Others,22494
Audi A1,Compact,White,1,Manual,85,Others,22499
Audi A1,Compact,Grey,1,Manual,85,Others,22499
Audi A1,Sedans,Black,6000,Manual,85,Converter,22490
Audi A1,Compact,Red,0,Manual,85,Others,22490
Audi A1,Compact,Black,0,Manual,85,Others,22490
Audi A1,Sedans,White,0,Manual,85,Others,22400
Audi A1,Compact,Black,0,Manual,85,Others,22490
Audi A1,Compact,Black,0,Manual,85,Others,22360
Audi A1,Compact,White,0,Manual,85,Others,22350
Audi A1,Compact,White,0,Manual,85,Converter,22350
Audi A1,Sedans,White,10,Manual,85,Others,22300
Audi A1,Sedans,Grey,9000,Manual,85,Others,22490
Audi A1,Sedans,White,10,Manual,85,Others,22200
Audi A1,Sedans,Black,10,Manual,85,Others,22200
Audi A1,Sedans,White,10,Manual,85,Others,22200
Audi A1,Sedans,White,0,Manual,85,Others,22150
Audi A1,Compact,White,50,Manual,85,Others,22140
Audi A1,Sedans,Yellow,5700,Manual,85,Others,22100
Audi A1,Sedans,Blue,10000,Manual,85,Others,22100
Audi A1,Compact,Black,0,Manual,85,Others,22080
Audi A1,Sedans,Blue,12,Manual,85,Others,21990
Audi A1,Compact,Black,0,Manual,85,Others,21990
Audi A1,Compact,Black,0,Manual,85,Others,21990
Audi A1,Compact,Black,0,Manual,85,Others,21990
Audi A1,Compact,Black,0,Manual,85,Others,21990
Audi A1,Sedans,Blue,11,Manual,85,Others,21990
Audi A1,Compact,Black,0,Manual,85,Others,21990
Audi A1,Sedans,Red,50,Manual,85,Others,21900
Audi A1,Sedans,Blue,10,Manual,85,Others,21900
Audi A1,Compact,Black,0,Manual,85,Others,21890
Audi A1,Compact,White,10,Manual,85,Others,21880
Audi A1,Compact,Blue,3500,Manual,85,Converter,21880
Audi A1,Sedans,Black,10,Manual,85,Others,21877
Audi A1,Compact,Black,0,Manual,85,Others,22490
Audi A1,Sedans,White,10,Manual,85,Others,22000
Audi A1,Sedans,White,500,Manual,85,Sport,22000
Audi A1,Sedans,Black,10,Manual,85,Others,22000
Audi A1,Sedans,Red,15,Manual,85,Others,21990
Audi A1,Compact,White,3050,Manual,85,Others,21920
Audi A1,Compact,Green,3100,Manual,85,Converter,21900
Audi A1,Compact,White,1699,Manual,85,Others,21920
Audi A1,Compact,White,32,Manual,85,Others,21900
Audi A1,Sedans,White,50,Manual,85,Others,21900
Audi A1,Sedans,Red,50,Manual,85,Others,21900
Audi A1,Other,White,0,Manual,85,Others,21850
Audi A1,Sedans,White,0,Manual,85,Others,21850
Audi A1,Compact,Grey,4000,Manual,85,Others,21800
Audi A1,Sedans,Black,10,Manual,85,Others,21800
Audi A1,Sedans,Green,5000,Manual,85,Others,21900
Audi A1,Sedans,Black,50,Manual,85,Others,21800
Audi A1,Sedans,White,1,Manual,85,Sport,21800
